coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
9fefbfca-a9d7-4b91-8300-5181b8b70f36,,,preservedspecimen,,utricularia intermedia,403303,magnoliopsida,mass,8dbeecc9-adb7-4a6b-bf70-0907b584ec7a,,c. caljouw,,,north america,10784,united states,usa,carroll,1980-07-23T00:00:00+00:00,2018-04-12T15:32:28.766359+00:00,0.246376812,,,,,,814bd8792364544236bb8faf392bd0ab091af832,7/23/1980,lentibulariaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_country_replaced"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_multimedia_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_class_replaced"", ""dwc_continent_added"", ""dwc_taxonomicstatus_added""]",,utricularia,,"{""lat"": 43.97408, ""lon"": -71.27017}",,TRUE,TRUE,,,,,university of massachusetts,,,plantae,,,,,,,na,,,,["f23a72bf-4fdf-4007-8869-f7f6f68b1a3e"],,,,albany,140e4a11-0440-4c9a-880d-5188b88703c1,lamiales,tracheophyta,"[""urn:uuid:8b333a45-9a8d-4de0-82d3-d757ebebe0d2"", ""d78d13a7-3852-4244-ba34-86ef5765fa99\\2032325"", ""d78d13a7-3852-4244-ba34-86ef5765fa99\\140e4a11-0440-4c9a-880d-5188b88703c1""]",,d78d13a7-3852-4244-ba34-86ef5765fa99,utricularia intermedia,intermedia,205,new hampshire,3172413,accepted,species,,9fefbfca-a9d7-4b91-8300-5181b8b70f36,,,,
78e0f141-a45e-409d-84fa-1a191bd4cc7a,,,preservedspecimen,,eurybia divaricata,406387,magnoliopsida,mass,8dbeecc9-adb7-4a6b-bf70-0907b584ec7a,,c. b. hellquist,,,north america,10784,united states,usa,carroll,1970-08-08T00:00:00+00:00,2018-04-12T15:32:28.766359+00:00,0.246376812,,,,,,70b94cbcf1f65baeccc31fd8be5ecbe7af6e7014,8/8/1970,asteraceae,,"[""dwc_taxonrank_added"", ""gbif_canonicalname_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_multimedia_added"", ""dwc_country_replaced"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_class_replaced"", ""dwc_continent_added"", ""dwc_taxonomicstatus_added"", ""dwc_parentnameusageid_added"", ""taxon_match_failed""]",,eurybia,,"{""lat"": 43.97408, ""lon"": -71.27017}",,TRUE,TRUE,,,,,university of massachusetts,,,plantae,,,,,,,na,,,,["2c731bdc-5130-4a57-8ed2-b440cb02bf80"],,,,albany,297e30a3-71eb-4b10-a5e6-27a314506069,asterales,tracheophyta,"[""d78d13a7-3852-4244-ba34-86ef5765fa99\\297e30a3-71eb-4b10-a5e6-27a314506069"", ""d78d13a7-3852-4244-ba34-86ef5765fa99\\2048351"", ""urn:uuid:32530b62-ded8-48eb-9861-e1d21ebbe9b6""]",,d78d13a7-3852-4244-ba34-86ef5765fa99,eurybia divaricata,divaricata,220,new hampshire,5396125,doubtful,species,,78e0f141-a45e-409d-84fa-1a191bd4cc7a,,,,
1fbea2f4-8e4c-4f0d-b277-2a9a89d42033,,,preservedspecimen,,myriophyllum tenellum,416507,magnoliopsida,mass,8dbeecc9-adb7-4a6b-bf70-0907b584ec7a,,c. b. hellquist,,,north america,10784,united states,usa,carroll,1970-08-09T00:00:00+00:00,2018-04-12T15:32:28.766359+00:00,0.246376812,,,,,,9725b08e77b2ff4dfa17c468cc25dc7e2524ed20,8/9/1970,haloragaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""gbif_canonicalname_added"", ""dwc_country_replaced"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_class_replaced"", ""dwc_continent_added"", ""dwc_taxonomicstatus_added"", ""dwc_genus_replaced""]",,myriophyllum,,"{""lat"": 43.97408, ""lon"": -71.27017}",,TRUE,TRUE,,,,,university of massachusetts,,,plantae,,,,,,,na,,,,["87411ffe-6b5c-42cb-818d-abbe797bf159"],,,,albany,aecf86d0-cb2c-46f1-b518-73d9042253bc,saxifragales,tracheophyta,"[""urn:uuid:80a0409e-f53c-455c-a33e-4d93d68e7d3a"", ""d78d13a7-3852-4244-ba34-86ef5765fa99\\1995347"", ""d78d13a7-3852-4244-ba34-86ef5765fa99\\aecf86d0-cb2c-46f1-b518-73d9042253bc""]",,d78d13a7-3852-4244-ba34-86ef5765fa99,myriophyllum tenellum,tenellum,221,new hampshire,5361775,accepted,species,,1fbea2f4-8e4c-4f0d-b277-2a9a89d42033,,,,
deddd116-7545-4d04-a7f4-efe3148a11d9,,,preservedspecimen,,ranunculus tuberosus,conn00155655,magnoliopsida,conn,,,robert s. capers,meadow buttercup; tall buttercup,["meadow buttercup; tall buttercup"],north america,1,united states,usa,grafton county,2012-05-27T00:00:00+00:00,2014-09-09T02:56:48.546000+00:00,0.275362319,,,,,,048fa84a4a36de50d5e301db4c4327f92545ace5,5/27/2012,ranunculaceae,,"[""geopoint_datum_missing"", ""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_scientificnameauthorship_added"", ""dwc_specificepithet_replaced"", ""dwc_kingdom_replaced"", ""gbif_genericname_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonomicstatus_added"", ""dwc_continent_added"", ""dwc_country_replaced"", ""dwc_taxonid_added"", ""dwc_class_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_multimedia_added"", ""dwc_datasetid_replaced""]",,ranunculus,,"{""lat"": 44.07788, ""lon"": -71.37144}",,TRUE,TRUE,plantae; dicotyledonae; ranunculales; ranunculaceae,,,,uconn,,,plantae,,,,,,,"livermore. on side of dirt road, sawyer pond road, through hardwood forest.",,,396,["4103ba96-daa9-4895-a4ce-2bb2acb2d226"],,,396,livermore,urn:catalog:uconn:conn:conn00155655,ranunculales,tracheophyta,["e70af26a-fb9e-43ab-96a0-d62a2df37e6d\\urn:catalog:uconn:conn:conn00155655"],2410,e70af26a-fb9e-43ab-96a0-d62a2df37e6d,ranunculus acris l.,tuberosus,148,new hampshire,3922138,accepted,species,,deddd116-7545-4d04-a7f4-efe3148a11d9,27-May-12,,,
817c0e49-0cf1-4ab7-ac9c-ab02c469cee5,,,preservedspecimen,,rubus odoratus,uvmvt074415,magnoliopsida,vt,urn:lsid:biocol.org:col:15545,,,,,north america,2028,united states,usa,carroll,1967-06-13T00:00:00+00:00,2018-07-13T10:40:15.713444+00:00,0.202898551,,,,,,a17a510092f77025d071cbffee640d6d98928540,6/13/1967,rosaceae,,"[""dwc_taxonrank_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonid_replaced"", ""gbif_canonicalname_added"", ""dwc_country_replaced"", ""gbif_genericname_added"", ""dwc_taxonomicstatus_added"", ""dwc_scientificnameauthorship_replaced"", ""dwc_parentnameusageid_added"", ""dwc_datasetid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_taxon_corrected"", ""dwc_phylum_replaced"", ""dwc_class_replaced"", ""dwc_continent_added"", ""taxon_match_failed""]",,rubus,,"{""lat"": 44.03842, ""lon"": -71.17088}",,TRUE,TRUE,,,,,university of vermont,,,plantae,,,,,,,,,,,["88d3a303-77e7-4cc7-85e5-45f983dbe594"],,,,hales location,b8f78a27-242b-4179-9b74-beaab3e20b88,rosales,tracheophyta,"[""ba54ba45-caac-4708-a389-ac94642976f8\\b8f78a27-242b-4179-9b74-beaab3e20b88"", ""ba54ba45-caac-4708-a389-ac94642976f8\\urn:uuid:69c047af-0182-4956-9d70-d6e54b1d9409"", ""ba54ba45-caac-4708-a389-ac94642976f8\\997638"", ""urn:uuid:b8f78a27-242b-4179-9b74-beaab3e20b88""]",,ba54ba45-caac-4708-a389-ac94642976f8,rubus odoratus,odoratus,164,new hampshire,2994912,accepted,species,,817c0e49-0cf1-4ab7-ac9c-ab02c469cee5,,,,
7b83b9da-82a5-47d6-834c-a97ffe036803,,,preservedspecimen,,sambucus nigra,265934,magnoliopsida,,,,mark whitten,,,north america,,united states,usa,carroll,2016-07-22T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.217391304,,,,,,91c5e985af9dd6ba3bb99adc65674893a3b32502,7/22/2016,adoxaceae,,"[""dwc_taxonrank_added"", ""dwc_taxonremarks_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,sambucus,,"{""lat"": 44.02657, ""lon"": -71.3228}",,TRUE,TRUE,,,,canadensis,flas,university of florida herbarium,,plantae,,,,,,,,,,,["bee98201-1f46-477e-b476-16286216d401"],,,,,c936c39a-ebd7-4cd5-ad3c-28051f33bd20,dipsacales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\c936c39a-ebd7-4cd5-ad3c-28051f33bd20"],5547,781fd581-7b93-471e-a025-413e4bcd8491,sambucus nigra ssp. canadensis,nigra,204,new hampshire,8809587,doubtful,species,,7b83b9da-82a5-47d6-834c-a97ffe036803,22-Jul-16,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett; bear notch road at gate 18.  elev. 505 m  northern hardwood forest (acer-betula-fagus-tsuga). roadside on main road; partial shade.  shrub to 2 m tall; infrequent.  lat. 44.02657n  long. 71.32280w  datum: wgs84.",,
3a1499d1-eaec-4a97-b638-bfd0859bb705,,,preservedspecimen,,hieracium paniculatum,265940,magnoliopsida,,,,mark whitten,,,north america,,united states,usa,carroll,2016-07-24T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.231884058,,,,,,1ce7fc7251c799fc1ab1d4b9dbdcd49b75ab50a8,7/24/2016,asteraceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added"", ""taxon_match_failed""]",,hieracium,,"{""lat"": 44.12179, ""lon"": -71.21355}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["8290a3c4-1206-4882-a8f4-a22ca3ab9b09"],,,,,9674ba34-da13-4038-bc27-1b0d611a5d19,asterales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\9674ba34-da13-4038-bc27-1b0d611a5d19"],5557,781fd581-7b93-471e-a025-413e4bcd8491,hieracium paniculatum,paniculatum,206,new hampshire,8037207,doubtful,species,,3a1499d1-eaec-4a97-b638-bfd0859bb705,24-Jul-16,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett; forest margin at 400 glen ledge road.  elev. 320 m  northern hardwood forest (acer-betula-fagus-tsuga). driveway margin at forest edge.  flowers yellow.  lat. 44.12179n  long. 71.21355w  datum: wgs84.",,
6cc4050a-9096-4140-aef6-4f0448847133,,,preservedspecimen,,rhus typhina,265943,magnoliopsida,,,,mark whitten,,,north america,,united states,usa,carroll,2016-07-24T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.246376812,,,,,,b183e0b9429238b1a2e7a27af030e895444238fe,7/24/2016,anacardiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,rhus,,"{""lat"": 44.12179, ""lon"": -71.21355}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["fe4ccc2d-f969-4099-8be1-efbf3af630bf"],,,,,6c4cccd5-d848-4800-90fd-9f0e05a93f0e,sapindales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\6c4cccd5-d848-4800-90fd-9f0e05a93f0e"],5560,781fd581-7b93-471e-a025-413e4bcd8491,rhus typhina,typhina,206,new hampshire,3190538,accepted,species,,6cc4050a-9096-4140-aef6-4f0448847133,24-Jul-16,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett; forest margin at 400 glen ledge road.  elev. 320 m  northern hardwood forest (acer-betula-fagus-tsuga). driveway margin at forest edge.  fruits red.  lat. 44.12179n  long. 71.21355w  datum: wgs84.",,
24e53a40-e9ce-4226-9c0d-a6a1be344e97,,,preservedspecimen,,frangula alnus,265947,magnoliopsida,,,,mark whitten,,,north america,,united states,usa,carroll,2016-07-24T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.260869565,,,,,,904b93fc242597f414816743857b8715e556b353,7/24/2016,rhamnaceae,,"[""dwc_taxonrank_added"", ""dwc_phylum_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,frangula,,"{""lat"": 44.12179, ""lon"": -71.21355}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["a60165b0-db75-4518-9e0f-5a4fd70665c4"],,,,,c8f34c45-730e-4268-a048-845555663161,rosales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\c8f34c45-730e-4268-a048-845555663161"],5564,781fd581-7b93-471e-a025-413e4bcd8491,frangula alnus,alnus,206,new hampshire,3039454,accepted,species,,24e53a40-e9ce-4226-9c0d-a6a1be344e97,24-Jul-16,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett; forest margin at 400 glen ledge road.  elev. 320 m  northern hardwood forest (acer-betula-fagus-tsuga). driveway margin at forest edge.  shrub to 2 m tall. mature fruits black.  lat. 44.12179n  long. 71.21355w  datum: wgs84.",,
40e7601e-c5e1-424c-b92d-00d8f3142a01,,,preservedspecimen,,rubus laciniatus,266003,magnoliopsida,,,,mark whitten,,,north america,,united states,usa,carroll,2016-07-28T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.217391304,,,,,,6c94e5a1b38949156882f13a5001cb44e65142d9,7/28/2016,rosaceae,,"[""dwc_taxonrank_added"", ""dwc_phylum_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added"", ""taxon_match_failed""]",,rubus,,"{""lat"": 44.00242, ""lon"": -71.27781}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["564d99ba-f5f9-45df-83d7-1ccd0aa1f1ae"],,,,,1f960e06-7323-4e5c-8c1e-6f1d9e3a381d,rosales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\1f960e06-7323-4e5c-8c1e-6f1d9e3a381d"],5630,781fd581-7b93-471e-a025-413e4bcd8491,rubus laciniatus,laciniatus,210,new hampshire,2992543,accepted,species,,40e7601e-c5e1-424c-b92d-00d8f3142a01,28-Jul-16,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett; kancamagus highway at rocky gorge.  elev. 354 m  northern hardwood forest (acer-betula-fagus-tsuga). path to falls.  flowers pink.  lat. 44.00242n  long. 71.27781w  datum: wgs84.",,
0cdae324-506d-4e30-813c-a23b5c5f4613,,,preservedspecimen,,ulmus rubra,266038,magnoliopsida,,,,mark whitten,,,north america,,united states,usa,carroll,2016-08-01T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.231884058,,,,,,458031a300364d725664a739eef00d6c984de019,8/1/2016,ulmaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,ulmus,,"{""lat"": 44.00242, ""lon"": -71.27781}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["bfae6560-f4d7-4ac6-b6ff-e31809b47286"],,,,,b4043abc-a750-4a8d-8e5a-cdaa8db906ef,rosales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\b4043abc-a750-4a8d-8e5a-cdaa8db906ef"],5664,781fd581-7b93-471e-a025-413e4bcd8491,ulmus rubra,rubra,214,new hampshire,5361867,accepted,species,,0cdae324-506d-4e30-813c-a23b5c5f4613,1-Aug-16,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett; end of jenks hill road at rocky branch trail head.  elev. 310 m  northern hardwood forest (acer-betula-fagus-tsuga). path along river; sun.  tree to 6 m tall.  lat. 44.00242n  long. 71.27781w  datum: wgs84.",,
33213ae4-2bb8-4d99-9e08-a49316c00b41,,,preservedspecimen,,ranunculus tuberosus,266041,magnoliopsida,,,,mark whitten,,,north america,,united states,usa,carroll,2016-08-01T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.217391304,,,,,,7690ec42c4c32d8ff5ec6a2bbd07197aa700416c,8/1/2016,ranunculaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,ranunculus,,"{""lat"": 44.00242, ""lon"": -71.27781}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["c2735c96-3ebe-47ef-abcf-e53dd9b8e89c"],,,,,66add0be-9104-4933-81da-5fe5ad4bbcb3,ranunculales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\66add0be-9104-4933-81da-5fe5ad4bbcb3"],5668,781fd581-7b93-471e-a025-413e4bcd8491,ranunculus acris,tuberosus,214,new hampshire,3922138,accepted,species,,33213ae4-2bb8-4d99-9e08-a49316c00b41,1-Aug-16,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett; at end of jenks hill road at rocky branch trail head, near bridge.  elev. 310 m  northern hardwood forest (acer-betula-fagus-tsuga). sun.  perennial to with inflorescences to 1 m tall; no bulb present. flowers bright yellow.  lat. 44.00242n  long. 71.27781w  datum: wgs84.",,
7e0f3dd6-7873-438b-b2d1-3d89628f46dd,,,preservedspecimen,,betula nigra,266062,magnoliopsida,,,,mark whitten,,,north america,,united states,usa,carroll,2016-08-01T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.231884058,,,,,,c577c8531e3d693f294b6446608b85cb9d7607b0,8/1/2016,betulaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added"", ""taxon_match_failed""]",,betula,,"{""lat"": 44.00242, ""lon"": -71.27781}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["27386653-3cdd-4ec8-b474-1b87724bdb05"],,,,,9270c5ae-af99-4b57-a7d5-5f851aaacde3,fagales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\9270c5ae-af99-4b57-a7d5-5f851aaacde3"],5687,781fd581-7b93-471e-a025-413e4bcd8491,betula nigra,nigra,214,new hampshire,5331532,accepted,species,,7e0f3dd6-7873-438b-b2d1-3d89628f46dd,1-Aug-16,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett; at end of jenks hill road at rocky branch trail head, near bridge.  elev. 310 m  northern hardwood forest (acer-betula-fagus-tsuga). stream gravel in partial sun.  small tree; bark brown, heavily peeling; leaves and twigs pubescent.  lat. 44.00242n  long. 71.27781w  datum: wgs84.",,
eec3b7d7-c62b-4947-8915-dbc786d5fed8,,,preservedspecimen,,aronia melanocarpa,266105,magnoliopsida,,,,mark whitten,,,north america,,united states,usa,carroll,2016-08-05T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.202898551,,,,,,50cc4f45def4b459a14b39105c05510befa0a9ba,8/5/2016,rosaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added"", ""taxon_match_failed""]",,aronia,,"{""lat"": 44.00242, ""lon"": -71.27781}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["885c28d7-8ac9-47cd-99e3-a7f79abc0e43"],,,,,09bcf9c5-14c3-4c68-b970-da1e4bb49aca,rosales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\09bcf9c5-14c3-4c68-b970-da1e4bb49aca"],5727,781fd581-7b93-471e-a025-413e4bcd8491,aronia melanocarpa,melanocarpa,218,new hampshire,5363627,accepted,species,,eec3b7d7-c62b-4947-8915-dbc786d5fed8,5-Aug-16,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett; kancamagus highway at rocky gorge.  elev. 354 m  northern hardwood forest (acer-betula-fagus-tsuga). river margin.  shrub to 2 m tall.  lat. 44.00242n  long. 71.27781w  datum: wgs84.",,
5ce5ee42-1101-41f7-9d89-84971dfec052,,,preservedspecimen,,nuphar variegata,266132,magnoliopsida,,,,mark whitten,,,north america,,united states,usa,carroll,2016-08-08T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.231884058,,,,,,64454fd717b5b32d68f2f28617666544da1ce653,8/8/2016,nymphaeaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,nuphar,,"{""lat"": 44.0062, ""lon"": -71.27915}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["94504070-9135-4613-9bf5-3735b46abfe7"],,,,,6f9492b6-d897-48ef-93db-fbc2a7231c24,nymphaeales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\6f9492b6-d897-48ef-93db-fbc2a7231c24"],5752,781fd581-7b93-471e-a025-413e4bcd8491,nuphar variegata,variegata,221,new hampshire,6434989,accepted,species,,5ce5ee42-1101-41f7-9d89-84971dfec052,8-Aug-16,"united states: new hampshire: carroll county.  white mountain national forest, near bartlett; kancamagus highway at rocky gorge; falls pond.  elev. 344 m  northern hardwood forest (acer-betula-fagus-tsuga). aquatic.  flowers yellow; sepals 3; petals 6; petiole flattened in cross section, not round. anthers longer than filaments.  lat. 44.00620n  long. 71.27915w  datum: wgs84.",,
