coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
a79e123e-4191-4c43-a834-eb0baeec0d1c,,,preservedspecimen,,eupatorium serotinum,244888,magnoliopsida,,,,mark whitten,,,north america,,united states,usa,giles,2015-07-31T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.231884058,,,,,,f5d28ede0cd3e0c3a8952b38b0b78f71a09e8a9a,7/31/2015,asteraceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,eupatorium,,"{""lat"": 37.35024, ""lon"": -80.53736}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["ff1597e1-543d-4595-80c9-82ae978818e5"],,,,,050e9961-9262-442f-ba28-322c3d1479d1,asterales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\050e9961-9262-442f-ba28-322c3d1479d1"],4449,781fd581-7b93-471e-a025-413e4bcd8491,eupatorium serotinum,serotinum,212,virginia,5402972,doubtful,species,,a79e123e-4191-4c43-a834-eb0baeec0d1c,31-Jul-15,"united states: virginia: giles county.  vicinity of mountain lake biological station; bald knob, above mountain lake hotel.  elev. 1260 m  upper slopes along road to summit; shade.  flowers white.  lat. 37.35024n  long. 80.53736w  datum: wgs84.",,
7ed68d7f-1122-4516-b265-59b4dae9b634,,,preservedspecimen,,thalictrum,244892,magnoliopsida,,,,mark whitten,,,north america,,united states,usa,giles,2015-07-31T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.217391304,,,,,,33747191f434a932a6fa98053755104208c522bd,7/31/2015,ranunculaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_added"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,thalictrum,,"{""lat"": 37.35024, ""lon"": -80.53736}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["be2a6d6b-6c8f-4e6d-9d67-b3d520cb375c"],,,,,e9c8c62f-dfbe-4bd5-9f66-199ad5273a2d,ranunculales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\e9c8c62f-dfbe-4bd5-9f66-199ad5273a2d"],4453,781fd581-7b93-471e-a025-413e4bcd8491,thalictrum,,212,virginia,3033112,accepted,genus,,7ed68d7f-1122-4516-b265-59b4dae9b634,31-Jul-15,"united states: virginia: giles county.  vicinity of mountain lake biological station; bald knob, above mountain lake hotel.  elev. 1260 m  lower slopes along road to summit; partial sun.   lat. 37.35024n  long. 80.53736w  datum: wgs84.",,
1ad37328-c205-4aeb-8754-8f5817e90eab,,,preservedspecimen,,clinopodium vulgare,244907,magnoliopsida,,,,mark whitten,,,north america,,united states,usa,giles,2015-07-31T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.246376812,,,,,,796d11a9a7f7eb5ca653136c09e301dd19e020da,7/31/2015,lamiaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,clinopodium,,"{""lat"": 37.35024, ""lon"": -80.53736}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["d8232838-98f9-498e-83f1-74ef8bb4bbc8"],,,,,16d7ab92-3d28-4c03-9408-d853f3e7b0ac,lamiales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\16d7ab92-3d28-4c03-9408-d853f3e7b0ac"],4468,781fd581-7b93-471e-a025-413e4bcd8491,clinopodium vulgare,vulgare,212,virginia,2926945,accepted,species,,1ad37328-c205-4aeb-8754-8f5817e90eab,31-Jul-15,"united states: virginia: giles county.  vicinity of mountain lake biological station; bald knob, above mountain lake hotel.  elev. 1260 m  upper slopes, near cell phone tower at summit; partial shade.  flowers pinkish purple.  lat. 37.35024n  long. 80.53736w  datum: wgs84.",,
45315bcf-17c7-45b6-a5e7-adf4c37c3512,,,preservedspecimen,,alyssum alyssoides,244910,magnoliopsida,,,,mark whitten,,,north america,,united states,usa,giles,2015-07-31T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.231884058,,,,,,f71dd25eb43541aa1fa388aaf6180cecb4540f78,7/31/2015,brassicaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,alyssum,,"{""lat"": 37.35024, ""lon"": -80.53736}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["adae4ebf-eeed-45f2-84e3-9b2f3482fd7c"],,,,,baed3b15-a92e-425b-ae29-42bc747988ff,brassicales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\baed3b15-a92e-425b-ae29-42bc747988ff"],4471,781fd581-7b93-471e-a025-413e4bcd8491,alyssum alyssoides,alyssoides,212,virginia,3044855,accepted,species,,45315bcf-17c7-45b6-a5e7-adf4c37c3512,31-Jul-15,"united states: virginia: giles county.  vicinity of mountain lake biological station; bald knob, above mountain lake hotel.  elev. 1260 m  upper slopes, near cell phone tower at summit; full sun.  fruits discoid.  lat. 37.35024n  long. 80.53736w  datum: wgs84.",,
58589faf-21a1-4ad1-b2d3-8489c5924476,,,preservedspecimen,,smallanthus uvedalia,244930,magnoliopsida,,,,mark whitten,,,north america,,united states,usa,giles,2015-08-02T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.246376812,,,,,,b5c894e5f4830a6cb741dd35f190bee8dc528d89,8/2/2015,asteraceae,,"[""dwc_taxonrank_added"", ""dwc_phylum_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,smallanthus,,"{""lat"": 37.33612, ""lon"": -80.55873}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["d152f59c-694f-4dd5-900c-05ad479dfa43"],,,,,fa9d3b5c-47a1-4b6f-9252-a26ee62832e1,asterales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\fa9d3b5c-47a1-4b6f-9252-a26ee62832e1"],4490,781fd581-7b93-471e-a025-413e4bcd8491,smallanthus uvedalia,uvedalia,214,virginia,3145280,accepted,species,,58589faf-21a1-4ad1-b2d3-8489c5924476,2-Aug-15,united states: virginia: giles county.  vicinity of mountain lake biological station; rt. 700 below mountain lake hotel.  elev. 1002 m  roadsides; mesic hardwood forest slopes; shade.  roadside herb to 1 m tall; flowers yellow; ray flowers inconspicuous.  lat. 37.33612n  long. 80.55873w  datum: wgs84.,,
69fca9ae-181b-4b9e-a2cb-35dba3d32068,,,preservedspecimen,,rudbeckia laciniata,244946,magnoliopsida,,,,mark whitten,,,north america,,united states,usa,giles,2015-08-02T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.260869565,,,,,,e416c3dbc3fc50a95a9b627707b83e6121753242,8/2/2015,asteraceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,rudbeckia,,"{""lat"": 37.33612, ""lon"": -80.55873}",,TRUE,TRUE,,,,laciniata,flas,university of florida herbarium,,plantae,,,,,,,,,,,["022d3cf5-61d5-4690-8a43-c3a6ebefc4d2"],,,,,0333d7f9-a86f-4c57-b13a-e5fa159e0386,asterales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\0333d7f9-a86f-4c57-b13a-e5fa159e0386"],4507,781fd581-7b93-471e-a025-413e4bcd8491,rudbeckia laciniata var. laciniata,laciniata,214,virginia,3114229,doubtful,species,,69fca9ae-181b-4b9e-a2cb-35dba3d32068,2-Aug-15,"united states: virginia: giles county.  vicinity of mountain lake biological station; rt. 700 below mountain lake hotel.  elev. 1002 m  roadsides; mesic hardwood forest slopes; shade.  to 2 m tall; flowers yellow; leaves compound, smooth.  lat. 37.33612n  long. 80.55873w  datum: wgs84.",,
b00706c8-ff2d-422f-98b7-cfe93826374a,,,preservedspecimen,,oclemena acuminata,251010,magnoliopsida,,,,greg w. stull,,,north america,,united states,usa,giles,2015-07-13T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.246376812,,,,,,e5e51c55b68e013a9a30122f829fa155bccf2b35,7/13/2015,asteraceae,,"[""dwc_taxonrank_added"", ""dwc_phylum_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,oclemena,,"{""lat"": 37.3713, ""lon"": -80.5422}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["2c0968cb-d9f9-42a2-9dc5-06831bb95659"],,,,,5396f5af-a64f-40df-94fe-d18a5371285a,asterales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\5396f5af-a64f-40df-94fe-d18a5371285a"],225,781fd581-7b93-471e-a025-413e4bcd8491,oclemena acuminata,acuminata,194,virginia,3099206,doubtful,species,,b00706c8-ff2d-422f-98b7-cfe93826374a,13-Jul-15,united states: virginia: giles county.  vicinity of mountain lake biological station; hunter's branch along pond drain.  elev. 1160 m  forest understory.  common perennial herb.  lat. 37.3713n  long. 80.5422w  datum: wgs84.,,
9514e951-4372-43ad-8191-7cab9dce6299,,,preservedspecimen,,fagus grandifolia,251025,magnoliopsida,,,,greg w. stull,,,north america,,united states,usa,giles,2015-07-13T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.231884058,,,,,,b3a2360c88cdcec2b7ab6f61640a9bcdfda370a9,7/13/2015,fagaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,fagus,,"{""lat"": 37.3712, ""lon"": -80.541}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["c062f0fb-534a-4e0a-97bb-8a9c5059753e"],,,,,fdabab10-ff59-4dd6-8df7-0eea88c9a746,fagales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\fdabab10-ff59-4dd6-8df7-0eea88c9a746"],240,781fd581-7b93-471e-a025-413e4bcd8491,fagus grandifolia,grandifolia,194,virginia,2882274,accepted,species,,9514e951-4372-43ad-8191-7cab9dce6299,13-Jul-15,"united states: virginia: giles county.  vicinity of mountain lake biological station; along trail beside pond drain.  elev. 1127 m  mesic forest slope in shade.  uncommon, especially at higher elevations.  lat. 37.3712n  long. 80.5410w  datum: wgs84.",,
05c4f95e-66f8-4ad1-b145-5e3daac7cb4f,,,preservedspecimen,,laportea canadensis,251029,magnoliopsida,,,,greg w. stull,,,north america,,united states,usa,giles,2015-07-13T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.217391304,,,,,,118b7fe08eba0fac7f65438ea1ff749c45da944f,7/13/2015,urticaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,laportea,,"{""lat"": 37.369800000000005, ""lon"": -80.5388}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["17b89574-8124-4e2a-bf0b-8bba0481b57d"],,,,,be3d039c-8c94-4b44-9097-bddabeb35aa5,rosales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\be3d039c-8c94-4b44-9097-bddabeb35aa5"],244,781fd581-7b93-471e-a025-413e4bcd8491,laportea canadensis,canadensis,194,virginia,2984463,accepted,species,,05c4f95e-66f8-4ad1-b145-5e3daac7cb4f,13-Jul-15,united states: virginia: giles county.  vicinity of mountain lake biological station; trail along pond drain.  elev. 1158 m  forest understory in full shade.   lat. 37.3698n  long. 80.5388w  datum: wgs84.,,
ee68ecbf-b5be-46b8-a136-cbe34e239e86,,,preservedspecimen,,micranthes micranthidifolia,251072,magnoliopsida,,,,greg w. stull,,,north america,,united states,usa,giles,2015-07-13T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.231884058,,,,,,e1c8db71171193e24da20549d5e825e54078d073,7/13/2015,saxifragaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,micranthes,,"{""lat"": 37.3502, ""lon"": -80.5378}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["8678bf84-5efe-40b3-9068-3c68026197b4"],,,,,177a1ae2-8410-4a56-9eb7-27870c43923e,saxifragales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\177a1ae2-8410-4a56-9eb7-27870c43923e"],287,781fd581-7b93-471e-a025-413e4bcd8491,micranthes micranthidifolia,micranthidifolia,194,virginia,5939569,accepted,species,,ee68ecbf-b5be-46b8-a136-cbe34e239e86,13-Jul-15,united states: virginia: giles county.  vicinity of mountain lake biological station; foot trail ascending bald knob from mountain lake hotel.  elev. 1300 m  upper slopes of bald knob in partial shade on rock outcrops.  perennial herb to 0.5 m tall; flowers white.  lat. 37.3502n  long. 80.5378w  datum: wgs84.,,
2a270ac6-db01-446e-8c45-e643e338f623,,,preservedspecimen,,hydrophyllum canadense,251112,magnoliopsida,,,,greg w. stull,,,north america,,united states,usa,giles,2015-07-15T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.217391304,,,,,,c40415e9ea0f74600d5ab2803e1ec30dd367179f,7/15/2015,boraginaceae,,"[""dwc_taxonrank_added"", ""dwc_family_replaced"", ""gbif_reference_added"", ""dwc_phylum_added"", ""idigbio_isocountrycode_added"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,hydrophyllum,,"{""lat"": 37.3415, ""lon"": -80.5669}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["51c423f5-d6b7-4237-a9c5-77b6a2a493ca"],,,,,720b52d0-f615-497b-bdd5-8cf7af12b7ef,boraginales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\720b52d0-f615-497b-bdd5-8cf7af12b7ef"],327,781fd581-7b93-471e-a025-413e4bcd8491,hydrophyllum canadense,canadense,196,virginia,2928284,accepted,species,,2a270ac6-db01-446e-8c45-e643e338f623,15-Jul-15,united states: virginia: giles county.  vicinity of mountain lake biological station; sr 613 below mountain lake hotel.  elev. 746 m  flowers yellow.  lat. 37.3415n  long. 80.5669w  datum: wgs84.,,
2cf8d13a-b05b-49c6-b44f-ba3b0a7cb5d9,,,preservedspecimen,,phytolacca americana,251121,magnoliopsida,,,,greg w. stull,,,north america,,united states,usa,giles,2015-07-15T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.202898551,,,,,,1025dec9f8d382316c027d012bdb69ab6132f77d,7/15/2015,phytolaccaceae,,"[""dwc_taxonrank_added"", ""dwc_taxonremarks_added"", ""gbif_reference_added"", ""dwc_phylum_added"", ""idigbio_isocountrycode_added"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,phytolacca,,"{""lat"": 37.3255, ""lon"": -80.5939}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["df56a390-7229-4b37-8694-311efed9cee3"],,,,,3150711e-c104-4fff-a4c0-7e3e33bb6204,caryophyllales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\3150711e-c104-4fff-a4c0-7e3e33bb6204"],336,781fd581-7b93-471e-a025-413e4bcd8491,phytolacca americana,americana,196,virginia,3084015,accepted,species,,2cf8d13a-b05b-49c6-b44f-ba3b0a7cb5d9,15-Jul-15,united states: virginia: giles county.  vicinity of mountain lake biological station; sr 613 below mountain lake hotel near intersection with highway 460.  elev. 640 m  roadside weed in full sun.   lat. 37.3255n  long. 80.5939w  datum: wgs84.,,
8a2b558d-9de8-45f7-a318-cc0e1a969a58,,,preservedspecimen,,viburnum acerifolium,251142,magnoliopsida,,,,greg w. stull,,,north america,,united states,usa,giles,2015-07-16T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.217391304,,,,,,a0b037c0e2dc04cb815e38a0255431563c8103fa,7/16/2015,adoxaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""idigbio_isocountrycode_added"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added""]",,viburnum,,"{""lat"": 37.3546, ""lon"": -80.5957}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["a14dd174-18f8-4cc1-941a-cd94ea38f0f4"],,,,,251b60d6-29ab-4945-bb86-1f08068aa3be,dipsacales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\251b60d6-29ab-4945-bb86-1f08068aa3be"],357,781fd581-7b93-471e-a025-413e4bcd8491,viburnum acerifolium,acerifolium,197,virginia,2888596,accepted,species,,8a2b558d-9de8-45f7-a318-cc0e1a969a58,16-Jul-15,"united states: virginia: giles county.  vicinity of mountain lake biological station; ne of sr 623, on trail to cascade falls.  elev. 670 m   lat. 37.3546n  long. 80.5957w  datum: wgs84.",,
60771feb-1774-4733-9a86-1a4b70105ad2,,,preservedspecimen,,trautvetteria carolinensis,251151,magnoliopsida,,,,greg w. stull,,,north america,,united states,usa,giles,2015-07-16T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.217391304,,,,,,73a2821f36e53e7c37247792c9a0034d37d426a3,7/16/2015,ranunculaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_specificepithet_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_canonicalname_added"", ""dwc_phylum_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,trautvetteria,,"{""lat"": 37.3576, ""lon"": -80.5896}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["a3660802-e966-4060-98cd-1325c97130d1"],,,,,a35407f4-b2df-4e48-83c5-42aea172d5ec,ranunculales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\a35407f4-b2df-4e48-83c5-42aea172d5ec"],366,781fd581-7b93-471e-a025-413e4bcd8491,trautvetteria caroliniensis,carolinensis,197,virginia,4927062,accepted,species,,60771feb-1774-4733-9a86-1a4b70105ad2,16-Jul-15,"united states: virginia: giles county.  vicinity of mountain lake biological station; ne of sr 623, on trail to cascade falls.  elev. 680 m   lat. 37.3576n  long. 80.5896w  datum: wgs84.",,
0c3ed226-7300-40b2-96f6-47f33c0eb139,,,preservedspecimen,,rubus odoratus,251154,magnoliopsida,,,,greg w. stull,,,north america,,united states,usa,giles,2015-07-16T00:00:00+00:00,2019-04-12T08:44:43.957332+00:00,0.217391304,,,,,,58f08302cf304bd1ed5d0807e08b54a40cdaa86f,7/16/2015,rosaceae,,"[""dwc_taxonrank_added"", ""gbif_reference_added"", ""dwc_phylum_added"", ""idigbio_isocountrycode_added"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""gbif_canonicalname_added"", ""dwc_multimedia_added"", ""gbif_vernacularname_added"", ""dwc_order_added"", ""dwc_class_added"", ""taxon_match_failed""]",,rubus,,"{""lat"": 37.3569, ""lon"": -80.5906}",,TRUE,TRUE,,,,,flas,university of florida herbarium,,plantae,,,,,,,,,,,["88d9d0b9-4663-4c9b-87d9-a5fc794312b9"],,,,,0970991d-d4e0-4917-be72-2538779d1aa3,rosales,tracheophyta,["781fd581-7b93-471e-a025-413e4bcd8491\\0970991d-d4e0-4917-be72-2538779d1aa3"],369,781fd581-7b93-471e-a025-413e4bcd8491,rubus odoratus,odoratus,197,virginia,2994912,accepted,species,,0c3ed226-7300-40b2-96f6-47f33c0eb139,16-Jul-15,"united states: virginia: giles county.  vicinity of mountain lake biological station; ne of sr 623, on trail to cascade falls.  elev. 700 m   lat. 37.3569n  long. 80.5906w  datum: wgs84.",,
